c_el|2RSSE.1b	p_pa|H2scaf5-aug4461	2.67
c_el|C16C10.10	p_pa|H2scaf3649-aug26428	0.687
c_el|C16C10.3	p_pa|H2scaf2-aug5719	0.949
c_el|C16C10.3	p_pa|H2scaf40-aug11181	1.005
c_el|C16C10.3	p_pa|H2scaf47-aug13900	0.206
c_el|C16C10.3	p_pa|H2scaf5-aug4529	0.763
c_el|C16C10.7a	p_pa|H2scaf1-aug9969	0.971
c_el|C16C10.7a	p_pa|H2scaf15-aug698	1.25
c_el|C16C10.7a	p_pa|H2scaf1544-aug25257	0.539
c_el|C16C10.7a	p_pa|H2scaf1765-aug25383	0.538
c_el|C16C10.7a	p_pa|H2scaf2364-aug25653	0.956
c_el|C16C10.7a	p_pa|H2scaf9-aug22784	0.908
c_el|C16C10.7b	p_pa|H2scaf1-aug9969	0.982
c_el|C16C10.7b	p_pa|H2scaf1544-aug25257	0.638
c_el|C16C10.7b	p_pa|H2scaf1765-aug25383	0.636
c_el|C16C10.7b	p_pa|H2scaf2364-aug25653	1.025
c_el|C16C10.7b	p_pa|H2scaf9-aug22784	0.919
c_el|C16C10.7d	p_pa|H2scaf15-aug698	0.117
c_el|C16C2.1	p_pa|H2scaf25-aug5291	0.62
c_el|C16C2.2b	p_pa|H2scaf90-aug18941	3.055
c_el|C16C8.18	p_pa|H2scaf13-aug16689	0.442
c_el|C16C8.2	p_pa|H2scaf36-aug21955	3.405
c_el|C16D6.2b	p_pa|H2scaf17-aug2223	3.465
c_el|C16D6.2c	p_pa|H2scaf17-aug2223	3.426
c_el|C16D6.2d	p_pa|H2scaf17-aug2223	3.43
c_el|C16D9.3	p_pa|H2scaf1-aug9613	0.4
c_el|C16D9.3	p_pa|H2scaf83-aug18555	0.416
c_el|C16D9.4	p_pa|H2scaf1-aug9613	0.554
c_el|C16D9.4	p_pa|H2scaf83-aug18555	0.72
c_el|C16D9.5	p_pa|H2scaf1-aug9613	0.652
c_el|C16H3.2	p_pa|H2scaf74-aug17083	0.393
c_el|C17A2.3	p_pa|H2scaf72-aug15670	1.249
c_el|C17A2.4	p_pa|H2scaf16-aug1444	0.481
c_el|C17A2.4	p_pa|H2scaf60-aug26081	0.404
c_el|C17A2.4	p_pa|H2scaf60-aug26083	0.367
c_el|C17B7.1	p_pa|H2scaf12-aug1274	0.106
c_el|C17B7.1	p_pa|H2scaf7-aug2138	0.111
c_el|C17C3.1a	p_pa|H2scaf37-aug8609	1.779
c_el|C17C3.1b	p_pa|H2scaf37-aug8609	1.791
c_el|C17C3.3	p_pa|H2scaf37-aug8609	1.28
c_el|C17D12.6b	p_pa|H2scaf50-aug12365	0.224
c_el|C17E4.5	p_pa|H2scaf21-aug9200	0.999
c_el|C17E4.9a	p_pa|H2scaf4-aug15918	2
c_el|C17E7.11	p_pa|H2scaf12-aug1274	0.096
c_el|C17E7.11	p_pa|H2scaf12-aug871	0.182
c_el|C17E7.11	p_pa|H2scaf12-aug872	0.179
c_el|C17E7.11	p_pa|H2scaf16-aug1689	0.087
c_el|C17E7.11	p_pa|H2scaf24-aug7207	0.104
c_el|C17E7.11	p_pa|H2scaf25-aug4968	0.155
c_el|C17E7.11	p_pa|H2scaf25-aug5043	0.106
c_el|C17E7.11	p_pa|H2scaf28-aug13393	0.188
c_el|C17E7.11	p_pa|H2scaf48-aug11595	0.106
c_el|C17E7.11	p_pa|H2scaf62-aug14311	0.243
c_el|C17E7.11	p_pa|H2scaf62-aug14313	0.099
c_el|C17E7.11	p_pa|H2scaf62-aug14314	0.198
c_el|C17E7.11	p_pa|H2scaf62-aug14317	0.108
c_el|C17E7.11	p_pa|H2scaf7-aug2138	0.131
c_el|C17E7.11	p_pa|H2scaf84-aug24042	0.199
c_el|C17E7.11	p_pa|H2scaf84-aug24046	0.114
c_el|C17E7.2	p_pa|H2scaf26-aug18215	0.12
c_el|C17E7.3a	p_pa|H2scaf9-aug22879	0.147
c_el|C17E7.3b	p_pa|H2scaf9-aug22879	0.14
c_el|C17F4.3	p_pa|H2scaf7-aug1736	2.219
c_el|C17F4.6	p_pa|H2scaf133-aug21574	2.323
c_el|C17F4.6	p_pa|H2scaf25-aug5273	2.735
c_el|C17F4.6	p_pa|H2scaf29-aug7667	3.756
c_el|C17F4.6	p_pa|H2scaf48-aug11532	2.874
c_el|C17F4.7	p_pa|H2scaf1-aug9367	1.13
c_el|C17F4.7	p_pa|H2scaf1-aug9835	0.858
c_el|C17G1.3a	p_pa|H2scaf102-aug19858	0.689
c_el|C17G1.3a	p_pa|H2scaf105-aug20194	1.316
c_el|C17G1.3a	p_pa|H2scaf11-aug7106	1.721
c_el|C17G1.3a	p_pa|H2scaf36-aug21982	1.339
c_el|C17G1.3a	p_pa|H2scaf44-aug26755	1.044
c_el|C17G1.3a	p_pa|H2scaf49-aug12509	1.974
c_el|C17G1.3a	p_pa|H2scaf49-aug12591	2.262
c_el|C17G1.3a	p_pa|H2scaf49-aug12592	2.189
c_el|C17G1.3a	p_pa|H2scaf49-aug12593	2.045
c_el|C17G1.3a	p_pa|H2scaf49-aug12598	1.808
c_el|C17G1.3a	p_pa|H2scaf49-aug12599	1.484
c_el|C17G1.3a	p_pa|H2scaf49-aug12601	1.657
c_el|C17G1.3a	p_pa|H2scaf49-aug12605	1.785
c_el|C17G1.3a	p_pa|H2scaf6-aug3033	1.214
c_el|C17G1.3a	p_pa|H2scaf6-aug3467	1.189
c_el|C17G1.3a	p_pa|H2scaf62-aug14420	1.852
c_el|C17G1.3a	p_pa|H2scaf7-aug1876	1.502
c_el|C17G1.3a	p_pa|H2scaf7-aug1879	1.562
c_el|C17G1.3a	p_pa|H2scaf7-aug1883	1.675
c_el|C17G1.3a	p_pa|H2scaf7-aug1884	2.027
c_el|C17G1.3a	p_pa|H2scaf72-aug15672	1.169
c_el|C17G1.3a	p_pa|H2scaf78-aug20687	2.053
c_el|C17G1.3a	p_pa|H2scaf9-aug22502	1.648
c_el|C17G1.3a	p_pa|H2scaf9-aug22504	0.967
c_el|C17G1.3a	p_pa|H2scaf9-aug22505	1.995
c_el|C17G1.3a	p_pa|H2scaf9-aug22511	1.952
c_el|C17G1.3a	p_pa|H2scaf9-aug22512	2.042
c_el|C17G1.3a	p_pa|H2scaf9-aug22514	1.358
c_el|C17G1.3a	p_pa|H2scaf9-aug22707	1.498
c_el|C17G1.3a	p_pa|H2scaf9-aug22712	1.424
c_el|C17G1.3a	p_pa|H2scaf9-aug22828	1.246
c_el|C17G1.3b	p_pa|H2scaf102-aug19858	0.593
c_el|C17G1.3b	p_pa|H2scaf105-aug20194	1.333
c_el|C17G1.3b	p_pa|H2scaf11-aug7106	1.417
c_el|C17G1.3b	p_pa|H2scaf36-aug21982	1.337
c_el|C17G1.3b	p_pa|H2scaf44-aug26755	1.047
c_el|C17G1.3b	p_pa|H2scaf49-aug12509	1.71
c_el|C17G1.3b	p_pa|H2scaf49-aug12591	1.758
c_el|C17G1.3b	p_pa|H2scaf49-aug12592	1.71
c_el|C17G1.3b	p_pa|H2scaf49-aug12593	1.562
c_el|C17G1.3b	p_pa|H2scaf49-aug12598	1.494
c_el|C17G1.3b	p_pa|H2scaf49-aug12599	1.15
c_el|C17G1.3b	p_pa|H2scaf49-aug12601	1.302
c_el|C17G1.3b	p_pa|H2scaf49-aug12605	1.469
c_el|C17G1.3b	p_pa|H2scaf6-aug3033	0.787
c_el|C17G1.3b	p_pa|H2scaf6-aug3467	1.011
c_el|C17G1.3b	p_pa|H2scaf62-aug14420	1.796
c_el|C17G1.3b	p_pa|H2scaf7-aug1876	1.522
c_el|C17G1.3b	p_pa|H2scaf7-aug1879	1.184
c_el|C17G1.3b	p_pa|H2scaf7-aug1883	1.235
c_el|C17G1.3b	p_pa|H2scaf7-aug1884	1.642
c_el|C17G1.3b	p_pa|H2scaf72-aug15672	1.173
c_el|C17G1.3b	p_pa|H2scaf78-aug20687	1.796
c_el|C17G1.3b	p_pa|H2scaf9-aug22502	1.342
c_el|C17G1.3b	p_pa|H2scaf9-aug22504	0.673
c_el|C17G1.3b	p_pa|H2scaf9-aug22505	1.559
c_el|C17G1.3b	p_pa|H2scaf9-aug22511	1.52
c_el|C17G1.3b	p_pa|H2scaf9-aug22512	1.588
c_el|C17G1.3b	p_pa|H2scaf9-aug22514	1.377
c_el|C17G1.3b	p_pa|H2scaf9-aug22707	1.148
c_el|C17G1.3b	p_pa|H2scaf9-aug22712	1.432
c_el|C17G1.3b	p_pa|H2scaf9-aug22828	1.261
c_el|C17G1.6a	p_pa|H2scaf23-aug6210	3.741
c_el|C17G10.4a	p_pa|H2scaf5-aug4514	1.59
c_el|C17G10.4b	p_pa|H2scaf5-aug4514	1.655
c_el|C17G10.4c	p_pa|H2scaf5-aug4514	1.589
c_el|C17G10.4d	p_pa|H2scaf5-aug4514	1.59
c_el|C17G10.4e	p_pa|H2scaf5-aug4514	1.689
c_el|C17G10.4g	p_pa|H2scaf5-aug4514	1.586
c_el|C17G10.4i	p_pa|H2scaf5-aug4514	1.651
c_el|C17G10.5	p_pa|H2scaf27-aug6445	1.614
c_el|C17G10.5	p_pa|H2scaf5-aug4377	1.127
c_el|C17H12.13a	p_pa|H2scaf161-aug23014	0.399
c_el|C17H12.3	p_pa|H2scaf115-aug26033	0.962
c_el|C17H12.3	p_pa|H2scaf23-aug6370	1.28
c_el|C17H12.3	p_pa|H2scaf82-aug17930	1.059
c_el|C17H12.3	p_pa|H2scaf88-aug18411	0.915
c_el|C17H12.4	p_pa|H2scaf29-aug7671	2.17
c_el|C17H12.4	p_pa|H2scaf35-aug19615	1.414
c_el|C18A11.1	p_pa|H2scaf11-aug6999	0.345
c_el|C18A11.1	p_pa|H2scaf3-aug3939	0.483
c_el|C18A11.1	p_pa|H2scaf38-aug13012	0.214
c_el|C18A11.1	p_pa|H2scaf48-aug11681	0.488
c_el|C18A3.5b	p_pa|H2scaf78-aug20668	2.591
c_el|C18A3.5e	p_pa|H2scaf78-aug20668	2.151
c_el|C18A3.5f	p_pa|H2scaf78-aug20668	2.017
c_el|C18A3.6b	p_pa|H2scaf63-aug15151	1.756
c_el|C18B10.7	p_pa|H2scaf12-aug852	0.152
c_el|C18B10.7	p_pa|H2scaf25-aug4968	0.114
c_el|C18B10.7	p_pa|H2scaf25-aug5263	0.116
c_el|C18B10.7	p_pa|H2scaf48-aug11540	0.103
c_el|C18B10.7	p_pa|H2scaf48-aug11583	0.12
c_el|C18B10.7	p_pa|H2scaf48-aug11595	0.179
c_el|C18B10.7	p_pa|H2scaf52-aug13080	0.162
c_el|C18B10.7	p_pa|H2scaf62-aug14311	0.121
c_el|C18B10.7	p_pa|H2scaf62-aug14314	0.111
c_el|C18B10.7	p_pa|H2scaf62-aug14317	0.099
c_el|C18B10.7	p_pa|H2scaf7-aug2138	0.162
c_el|C18B10.7	p_pa|H2scaf84-aug24042	0.09
c_el|C18B10.7	p_pa|H2scaf84-aug24059	0.215
c_el|C18B2.5a	p_pa|H2scaf32-aug14741	2.815
c_el|C18C4.1b	p_pa|H2scaf13-aug16654	1.263
c_el|C18C4.1c	p_pa|H2scaf13-aug16654	1.026
c_el|C18D11.2	p_pa|H2scaf25-aug4986	0.183
c_el|C18D11.2	p_pa|H2scaf25-aug4992	0.804
c_el|C18E3.2	p_pa|H2scaf11-aug6892	3.419
c_el|C18E3.5	p_pa|H2scaf26-aug18282	2.77
c_el|C18E9.11b	p_pa|H2scaf18-aug3806	2.567
c_el|C18G1.3a	p_pa|H2scaf44-aug26816	0.186
c_el|C18G1.3a	p_pa|H2scaf62-aug14301	0.306
c_el|C18G1.3a	p_pa|H2scaf62-aug14302	0.322
c_el|C18G1.3a	p_pa|H2scaf75-aug17404	0.25
c_el|C18G1.3b	p_pa|H2scaf62-aug14301	0.423
c_el|C18G1.3b	p_pa|H2scaf62-aug14302	0.369
c_el|C18G1.3b	p_pa|H2scaf75-aug17404	0.415
c_el|C18G1.8	p_pa|H2scaf16-aug1444	0.469
c_el|C18G1.8	p_pa|H2scaf60-aug26081	0.337
c_el|C18G1.8	p_pa|H2scaf60-aug26083	0.382
c_el|C18H7.1b	p_pa|H2scaf50-aug12346	1.988
c_el|C18H7.1c	p_pa|H2scaf50-aug12346	2.534
c_el|C18H9.5	p_pa|H2scaf116-aug21491	1.844
c_el|C23G10.2b	p_pa|H2scaf97-aug19280	1.406
c_el|C23G10.2c	p_pa|H2scaf97-aug19280	1.403
c_el|C23G10.4b	p_pa|H2scaf17-aug2386	2.367
c_el|C23G10.6	p_pa|H2scaf102-aug19858	0.587
c_el|C23G10.6	p_pa|H2scaf105-aug20194	1.187
c_el|C23G10.6	p_pa|H2scaf11-aug7106	1.505
c_el|C23G10.6	p_pa|H2scaf36-aug21982	1.183
c_el|C23G10.6	p_pa|H2scaf44-aug26755	0.856
c_el|C23G10.6	p_pa|H2scaf49-aug12509	1.625
c_el|C23G10.6	p_pa|H2scaf49-aug12591	1.746
c_el|C23G10.6	p_pa|H2scaf49-aug12592	1.733
c_el|C23G10.6	p_pa|H2scaf49-aug12593	1.627
c_el|C23G10.6	p_pa|H2scaf49-aug12598	1.721
c_el|C23G10.6	p_pa|H2scaf49-aug12599	1.515
c_el|C23G10.6	p_pa|H2scaf49-aug12601	1.174
c_el|C23G10.6	p_pa|H2scaf49-aug12605	1.461
c_el|C23G10.6	p_pa|H2scaf6-aug3033	1.013
c_el|C23G10.6	p_pa|H2scaf6-aug3467	0.874
c_el|C23G10.6	p_pa|H2scaf62-aug14420	1.369
c_el|C23G10.6	p_pa|H2scaf7-aug1876	1.391
c_el|C23G10.6	p_pa|H2scaf7-aug1879	1.309
c_el|C23G10.6	p_pa|H2scaf7-aug1883	1.258
c_el|C23G10.6	p_pa|H2scaf7-aug1884	1.672
c_el|C23G10.6	p_pa|H2scaf72-aug15672	1.046
c_el|C23G10.6	p_pa|H2scaf78-aug20687	1.559
c_el|C23G10.6	p_pa|H2scaf9-aug22502	1.669
c_el|C23G10.6	p_pa|H2scaf9-aug22504	0.976
c_el|C23G10.6	p_pa|H2scaf9-aug22505	1.678
c_el|C23G10.6	p_pa|H2scaf9-aug22511	1.744
c_el|C23G10.6	p_pa|H2scaf9-aug22512	1.478
c_el|C23G10.6	p_pa|H2scaf9-aug22514	1.295
c_el|C23G10.6	p_pa|H2scaf9-aug22707	1.214
c_el|C23G10.6	p_pa|H2scaf9-aug22712	1.179
c_el|C23G10.6	p_pa|H2scaf9-aug22828	1.065
c_el|C23H3.1a	p_pa|H2scaf9-aug22797	1.239
c_el|C23H3.2a	p_pa|H2scaf89-aug18781	0.728
c_el|C23H3.4b	p_pa|H2scaf18-aug3798	2.816
c_el|C23H3.7	p_pa|H2scaf14-aug346	3.673
c_el|C23H3.9b	p_pa|H2scaf8-aug2952	1.592
c_el|C23H3.9d	p_pa|H2scaf8-aug2952	0.692
c_el|C23H4.6a	p_pa|H2scaf63-aug15106	0.984
c_el|C23H4.6b	p_pa|H2scaf63-aug15106	0.988
c_el|C23H4.8	p_pa|H2scaf12-aug1221	0.998
c_el|C24A1.2b	p_pa|H2scaf107-aug20576	1.336
c_el|C24A11.8b	p_pa|H2scaf28-aug13415	2.756
c_el|C24A11.8c	p_pa|H2scaf28-aug13415	2.753
c_el|C24A8.6	p_pa|H2scaf4-aug16261	2.575
c_el|C24B9.1	p_pa|H2scaf105-aug20229	0.095
c_el|C24B9.1	p_pa|H2scaf105-aug20241	0.236
c_el|C24B9.1	p_pa|H2scaf110-aug21100	0.168
c_el|C24B9.1	p_pa|H2scaf12-aug1102	0.1
c_el|C24B9.1	p_pa|H2scaf12-aug1103	0.111
c_el|C24B9.1	p_pa|H2scaf12-aug1274	0.177
c_el|C24B9.1	p_pa|H2scaf12-aug853	0.138
c_el|C24B9.1	p_pa|H2scaf12-aug871	0.232
c_el|C24B9.1	p_pa|H2scaf16-aug1689	0.307
c_el|C24B9.1	p_pa|H2scaf24-aug7222	0.195
c_el|C24B9.1	p_pa|H2scaf25-aug4968	0.156
c_el|C24B9.1	p_pa|H2scaf25-aug5043	0.091
c_el|C24B9.1	p_pa|H2scaf25-aug5249	0.127
c_el|C24B9.1	p_pa|H2scaf25-aug5310	0.151
c_el|C24B9.1	p_pa|H2scaf28-aug13393	0.203
c_el|C24B9.1	p_pa|H2scaf34-aug7815	0.201
c_el|C24B9.1	p_pa|H2scaf44-aug26817	0.101
c_el|C24B9.1	p_pa|H2scaf44-aug26828	0.302
c_el|C24B9.1	p_pa|H2scaf48-aug11540	0.136
c_el|C24B9.1	p_pa|H2scaf48-aug11583	0.261
c_el|C24B9.1	p_pa|H2scaf48-aug11595	0.191
c_el|C24B9.1	p_pa|H2scaf52-aug13080	0.351
c_el|C24B9.1	p_pa|H2scaf6-aug3469	0.206
c_el|C24B9.1	p_pa|H2scaf62-aug14314	0.263
c_el|C24B9.1	p_pa|H2scaf62-aug14317	0.239
c_el|C24B9.1	p_pa|H2scaf7-aug2138	0.137
c_el|C24B9.1	p_pa|H2scaf84-aug24059	0.238
c_el|C24B9.1	p_pa|H2scaf85-aug19514	0.203
c_el|C24B9.1	p_pa|H2scaf85-aug19549	0.103
c_el|C24B9.4a	p_pa|H2scaf29-aug7514	0.821
c_el|C24B9.4a	p_pa|H2scaf85-aug19531	1.341
c_el|C24B9.5	p_pa|H2scaf29-aug7514	0.903
c_el|C24B9.5	p_pa|H2scaf85-aug19531	1.401
c_el|C24B9.6	p_pa|H2scaf29-aug7514	0.771
c_el|C24B9.6	p_pa|H2scaf85-aug19531	1.24
c_el|C24B9.8	p_pa|H2scaf12-aug1274	0.238
c_el|C24B9.8	p_pa|H2scaf12-aug854	0.145
c_el|C24B9.8	p_pa|H2scaf12-aug871	0.366
c_el|C24B9.8	p_pa|H2scaf12-aug872	0.263
c_el|C24B9.8	p_pa|H2scaf24-aug7222	0.155
c_el|C24B9.8	p_pa|H2scaf25-aug5249	0.162
c_el|C24B9.8	p_pa|H2scaf4-aug15972	0.357
c_el|C24B9.8	p_pa|H2scaf7-aug2138	0.128
c_el|C24B9.8	p_pa|H2scaf84-aug24059	0.305
c_el|C24D10.7	p_pa|H2scaf23-aug6187	0.107
c_el|C24D10.8	p_pa|H2scaf23-aug6187	0.107
c_el|C24F3.1b	p_pa|H2scaf132-aug21526	1.598
c_el|C24F3.4c	p_pa|H2scaf132-aug21525	1.663
c_el|C24G6.2b	p_pa|H2scaf1-aug9804	3.827
c_el|C24G6.6	p_pa|H2scaf33-aug10080	3.027
c_el|C24G7.1	p_pa|H2scaf53-aug13567	2.497
c_el|C24G7.1	p_pa|H2scaf76-aug17308	2.309
c_el|C24G7.1	p_pa|H2scaf76-aug17350	2.481
c_el|C24G7.2	p_pa|H2scaf76-aug17308	2.67
c_el|C24G7.2	p_pa|H2scaf76-aug17350	2.43
c_el|C24G7.4	p_pa|H2scaf53-aug13567	2.749
c_el|C24G7.4	p_pa|H2scaf76-aug17308	2.425
c_el|C24G7.4	p_pa|H2scaf76-aug17350	2.503
c_el|C24H11.1	p_pa|H2scaf19-aug8359	1.952
c_el|C24H11.1	p_pa|H2scaf66-aug15205	2.029
c_el|C24H11.2	p_pa|H2scaf19-aug8359	1.952
c_el|C24H12.2	p_pa|H2scaf9-aug22532	0.148
c_el|C24H12.4c	p_pa|H2scaf98-aug20097	3.197
c_el|C24H12.5a	p_pa|H2scaf9-aug22532	1.001
c_el|C24H12.5b	p_pa|H2scaf9-aug22532	1.126
c_el|C24H12.5d	p_pa|H2scaf9-aug22532	0.843
c_el|C24H12.5e	p_pa|H2scaf9-aug22532	0.638
c_el|C25A1.11b	p_pa|H2scaf90-aug18915	1.936
c_el|C25A11.4d	p_pa|H2scaf26-aug18167	3.664
c_el|C25A6.1	p_pa|H2scaf1-aug9546	2.344
c_el|C25A8.5	p_pa|H2scaf11-aug7197	2.126
c_el|C25A8.5	p_pa|H2scaf23-aug6344	2.924
c_el|C25A8.5	p_pa|H2scaf31-aug8984	1.499
c_el|C25B8.7	p_pa|H2scaf54-aug15604	1.252
c_el|C25D7.1	p_pa|H2scaf14-aug45	0.467
c_el|C25D7.1	p_pa|H2scaf88-aug18479	0.399
c_el|C25E10.1	p_pa|H2scaf1-aug9819	0.668
c_el|C25E10.10	p_pa|H2scaf44-aug26768	0.093
c_el|C25E10.2	p_pa|H2scaf149-aug22286	1.87
c_el|C25E10.2	p_pa|H2scaf30-aug10780	1.64
c_el|C25E10.2	p_pa|H2scaf6-aug3030	2.275
c_el|C25E10.2	p_pa|H2scaf6-aug3031	2.548
c_el|C25E10.3a	p_pa|H2scaf16-aug1393	1.968
c_el|C25E10.3a	p_pa|H2scaf36-aug22057	1.836
c_el|C25E10.3a	p_pa|H2scaf48-aug11610	1.897
c_el|C25E10.3b	p_pa|H2scaf16-aug1393	1.944
c_el|C25E10.3b	p_pa|H2scaf36-aug22057	1.812
c_el|C25E10.3b	p_pa|H2scaf48-aug11610	1.855
c_el|C25E10.3c	p_pa|H2scaf100-aug19361	0.175
c_el|C25E10.3c	p_pa|H2scaf100-aug19389	0.199
c_el|C25E10.3c	p_pa|H2scaf22-aug6011	0.338
c_el|C25E10.3c	p_pa|H2scaf22-aug6012	0.316
c_el|C25E10.3c	p_pa|H2scaf25-aug5087	0.345
c_el|C25E10.3c	p_pa|H2scaf84-aug24085	0.13
c_el|C25E10.3c	p_pa|H2scaf9-aug22940	0.362
c_el|C25E10.4	p_pa|H2scaf16-aug1393	1.986
c_el|C25E10.4	p_pa|H2scaf36-aug22057	1.789
c_el|C25E10.4	p_pa|H2scaf48-aug11610	1.67
c_el|C25E10.5	p_pa|H2scaf36-aug22057	1.868
c_el|C25E10.5	p_pa|H2scaf48-aug11610	1.864
c_el|C25E10.7	p_pa|H2scaf12-aug1076	0.145
c_el|C25E10.7	p_pa|H2scaf12-aug1077	0.118
c_el|C25E10.7	p_pa|H2scaf399-aug23977	0.145
c_el|C25E10.7	p_pa|H2scaf399-aug23978	0.127
c_el|C25E10.8	p_pa|H2scaf12-aug1076	0.19
c_el|C25E10.8	p_pa|H2scaf12-aug1077	0.164
c_el|C25E10.8	p_pa|H2scaf256-aug23654	0.165
c_el|C25E10.8	p_pa|H2scaf399-aug23977	0.19
c_el|C25E10.8	p_pa|H2scaf399-aug23978	0.162
c_el|C25E10.9	p_pa|H2scaf12-aug1076	0.186
c_el|C25E10.9	p_pa|H2scaf12-aug1077	0.221
c_el|C25E10.9	p_pa|H2scaf256-aug23654	0.223
c_el|C25E10.9	p_pa|H2scaf399-aug23977	0.186
c_el|C25E10.9	p_pa|H2scaf399-aug23978	0.219
c_el|C25F6.2b	p_pa|H2scaf17-aug2342	1.602
c_el|C25F6.7a	p_pa|H2scaf4-aug16005	0.535
c_el|C25F9.2	p_pa|H2scaf56-aug13591	0.887
c_el|C25F9.2	p_pa|H2scaf56-aug13592	0.412
c_el|C25G4.10a	p_pa|H2scaf93-aug20434	1.543
c_el|C25G4.3b	p_pa|H2scaf31-aug8935	0.526
c_el|C25G4.6	p_pa|H2scaf17-aug2440	2.241
c_el|C25G4.6	p_pa|H2scaf17-aug2498	2.273
c_el|C25G4.6	p_pa|H2scaf17-aug2550	2.268
c_el|C25H3.14	p_pa|H2scaf44-aug26797	0.948
c_el|C25H3.3	p_pa|H2scaf422-aug24112	0.979
c_el|C25H3.3	p_pa|H2scaf44-aug26797	0.965
c_el|C25H3.4	p_pa|H2scaf36-aug22087	2.359
c_el|C25H3.6b	p_pa|H2scaf78-aug20714	0.256
c_el|C26B2.7b	p_pa|H2scaf73-aug16847	0.725
c_el|C26B9.1b	p_pa|H2scaf18-aug3637	1.648
c_el|C26B9.5	p_pa|H2scaf18-aug3608	2.919
c_el|C26B9.5	p_pa|H2scaf18-aug3611	2.442
c_el|C26B9.5	p_pa|H2scaf18-aug3613	2.762
c_el|C26C6.6	p_pa|H2scaf37-aug8679	0.241
c_el|C26C6.7a	p_pa|H2scaf34-aug7946	2.407
c_el|C26D10.5a	p_pa|H2scaf335-aug23854	2.368
c_el|C26D10.7	p_pa|H2scaf335-aug23854	2.249
c_el|C26E6.4	p_pa|H2scaf1-aug9939	2.76
c_el|C26E6.4	p_pa|H2scaf15-aug709	2.094
c_el|C26F1.7b	p_pa|H2scaf33-aug10213	1.31
c_el|C26H9A.1a	p_pa|H2scaf60-aug26164	1.044
c_el|C26H9A.1a	p_pa|H2scaf68-aug15327	3.223
c_el|C26H9A.1b	p_pa|H2scaf60-aug26164	1.043
c_el|C26H9A.1b	p_pa|H2scaf68-aug15327	3.164
c_el|C27A12.6	p_pa|H2scaf114-aug20600	3.435
c_el|C27A12.7a	p_pa|H2scaf114-aug20600	3.704
c_el|C27A12.7b	p_pa|H2scaf114-aug20600	3.573
c_el|C27A2.12	p_pa|H2scaf17-aug2494	0.882
c_el|C27A2.12	p_pa|H2scaf17-aug2519	0.296
c_el|C27A2.12	p_pa|H2scaf21-aug9039	0.845
c_el|C27A2.12	p_pa|H2scaf44-aug26782	0.655
c_el|C27A2.12	p_pa|H2scaf62-aug14287	0.566
c_el|C27A2.12	p_pa|H2scaf7-aug1960	1.382
c_el|C27A2.2a	p_pa|H2scaf59-aug14140	1.248
c_el|C27A7.1a	p_pa|H2scaf30-aug10916	3.168
c_el|C27A7.1b	p_pa|H2scaf30-aug10916	3.171
c_el|C27A7.1d	p_pa|H2scaf30-aug10916	3.172
c_el|C27A7.3a	p_pa|H2scaf30-aug10916	2.695
c_el|C27A7.3b	p_pa|H2scaf30-aug10916	2.699
c_el|C27A7.3c	p_pa|H2scaf30-aug10916	2.781
c_el|C27A7.3d	p_pa|H2scaf30-aug10916	2.785
c_el|C27A7.6c	p_pa|H2scaf13-aug16677	1.538
c_el|C27A7.6d	p_pa|H2scaf13-aug16677	0.66
c_el|C27A7.7	p_pa|H2scaf1-aug9988	0.112
c_el|C27A7.7	p_pa|H2scaf105-aug20241	0.139
c_el|C27A7.7	p_pa|H2scaf12-aug1102	0.196
c_el|C27A7.7	p_pa|H2scaf12-aug1122	0.181
c_el|C27A7.7	p_pa|H2scaf12-aug1197	0.195
c_el|C27A7.7	p_pa|H2scaf12-aug1274	0.174
c_el|C27A7.7	p_pa|H2scaf12-aug852	0.14
c_el|C27A7.7	p_pa|H2scaf12-aug853	0.193
c_el|C27A7.7	p_pa|H2scaf12-aug854	0.219
c_el|C27A7.7	p_pa|H2scaf12-aug871	0.44
c_el|C27A7.7	p_pa|H2scaf12-aug872	0.473
c_el|C27A7.7	p_pa|H2scaf12-aug943	0.255
c_el|C27A7.7	p_pa|H2scaf16-aug1689	0.215
c_el|C27A7.7	p_pa|H2scaf21-aug9006	0.196
c_el|C27A7.7	p_pa|H2scaf21-aug9097	0.146
c_el|C27A7.7	p_pa|H2scaf24-aug7207	0.164
c_el|C27A7.7	p_pa|H2scaf25-aug4948	0.241
c_el|C27A7.7	p_pa|H2scaf25-aug4968	0.334
c_el|C27A7.7	p_pa|H2scaf25-aug5043	0.095
c_el|C27A7.7	p_pa|H2scaf25-aug5248	0.21
c_el|C27A7.7	p_pa|H2scaf25-aug5249	0.172
c_el|C27A7.7	p_pa|H2scaf25-aug5311	0.089
c_el|C27A7.7	p_pa|H2scaf26-aug18173	0.169
c_el|C27A7.7	p_pa|H2scaf34-aug7815	0.25
c_el|C27A7.7	p_pa|H2scaf34-aug7908	0.177
c_el|C27A7.7	p_pa|H2scaf4-aug15972	0.245
c_el|C27A7.7	p_pa|H2scaf44-aug26817	0.183
c_el|C27A7.7	p_pa|H2scaf44-aug26828	0.191
c_el|C27A7.7	p_pa|H2scaf48-aug11540	0.171
c_el|C27A7.7	p_pa|H2scaf48-aug11552	0.168
c_el|C27A7.7	p_pa|H2scaf48-aug11583	0.263
c_el|C27A7.7	p_pa|H2scaf48-aug11595	0.282
